CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);50BI;Derio;32;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);51BI;Erandio;109;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);60BI;Barakaldo (distrito 09);23;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);61BI;Bilbao (SCD Deustu 1);47;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);62BI;Bilbao (SCD Deustu 2);68;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);63BI;Bilbao (SCD Uribarri 1);120;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);64BI;Bilbao (SCD Uribarri 2);311;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);66BI;Bilbao (SCD Begoña 1);829;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);67BI;Bilbao (SCD Ibaiondo 1);235;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);68BI;Bilbao (SCD Ibaiondo 2);136;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);69BI;Bilbao (SCD Abando 1);281;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);70BI;Bilbao (SCD Abando 2);175;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);71BI;Bilbao (SCD Errekalde 1);33;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);72BI;Bilbao (SCD Errekalde 2);39;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);73BI;Bilbao (SCD Basartu-Zorrotza);165;
65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);74BI;Getxo (distrito 01);21;
65CO;Santaella y Guijarrosa, La;02CO;Córdoba (varias secciones) y Victoria, La;47;
65CO;Santaella y Guijarrosa, La;049S;Écija;64;
65CO;Santaella y Guijarrosa, La;11CO;Rambla, La y otros municipios;172;
65CO;Santaella y Guijarrosa, La;59CO;Montilla;47;
65CZ;Barrios, Los;47CZ;Jimena de la Frontera y otros municipios;48;
65CZ;Barrios, Los;60CZ;Tarifa;62;
65CZ;Barrios, Los;61CZ;Algeciras (distrito 03);211;
65CZ;Barrios, Los;62CZ;Algeciras (distrito 02);351;
65CZ;Barrios, Los;63CZ;Algeciras (distrito 04);602;
65CZ;Barrios, Los;64CZ;Algeciras (distrito 01);483;
65CZ;Barrios, Los;66CZ;San Roque;669;
65CZ;Barrios, Los;67CZ;Línea de la Concepción, La (distrito 07);76;
65CZ;Barrios, Los;69CZ;Línea de la Concepción, La (distrito 03);36;
65CZ;Barrios, Los;70CZ;Línea de la Concepción, La (distrito 05);35;
65CZ;Barrios, Los;72CZ;Línea de la Concepción, La (distrito 01);38;
65CZ;Barrios, Los;73CZ;Línea de la Concepción, La (distrito 02);36;
65CÑ;Outes;03CÑ;Carnota y Mazaricos;50;
65CÑ;Outes;04PO;Valga y Catoira;28;
65CÑ;Outes;05CÑ;Rois y otros municipios;71;
65CÑ;Outes;58CÑ;Muros;64;
65CÑ;Outes;61CÑ;Noia;533;
65GI;Vidreres;026B;Tordera y Fogars de la Selva;57;
65GI;Vidreres;14GI;Hostalric y otros municipios;44;
65GI;Vidreres;39GI;Blanes;19;
65GI;Vidreres;50GI;Lloret de Mar;120;
65GI;Vidreres;51GI;Maçanet de la Selva;173;
65GI;Vidreres;62GI;Sils;89;
65GI;Vidreres;69GI;Girona (distrito 03);23;
65GR;Granada (distrito 01);34GR;Granada (distritos 04, 05 y 08);144;
65GR;Granada (distrito 01);35GR;Albolote;38;
65GR;Granada (distrito 01);38GR;Armilla;129;
65GR;Granada (distrito 01);39GR;Atarfe;25;
65GR;Granada (distrito 01);43GR;Cúllar Vega;29;
65GR;Granada (distrito 01);45GR;Churriana de la Vega;66;
65GR;Granada (distrito 01);52GR;Maracena;23;
65GR;Granada (distrito 01);54GR;Ogíjares;38;
65GR;Granada (distrito 01);57GR;Peligros;41;
65GR;Granada (distrito 01);63GR;Gabias, Las;32;
65GR;Granada (distrito 01);66GR;Granada (distrito 02);592;
65GR;Granada (distrito 01);67GR;Granada (distrito 03);268;
65GR;Granada (distrito 01);68GR;Granada (distrito 06);95;
65GR;Granada (distrito 01);69GR;Granada (distrito 07);601;
65GR;Granada (distrito 01);70GR;Granada (distrito 09);62;
65MA;Málaga (SCD Rosaleda: Trinidad);15MA;Rincón de la Victoria y otros municipios;51;
65MA;Málaga (SCD Rosaleda: Trinidad);26MA;Alhaurín de la Torre;43;
65MA;Málaga (SCD Rosaleda: Trinidad);32MA;Cártama;25;
65MA;Málaga (SCD Rosaleda: Trinidad);58MA;Torremolinos;74;
65MA;Málaga (SCD Rosaleda: Trinidad);59MA;Málaga (SCD Centro);585;
65MA;Málaga (SCD Rosaleda: Trinidad);60MA;Málaga (SCD Litoral Este: Malaqueta-Limonar);180;
65MA;Málaga (SCD Rosaleda: Trinidad);61MA;Málaga (SCD Litoral Este: El Palo - El Candado);61;
65MA;Málaga (SCD Rosaleda: Trinidad);62MA;Málaga (SCD Pedrizas: Ciudad Jardín);198;
65MA;Málaga (SCD Rosaleda: Trinidad);63MA;Málaga (SCD Pedrizas: Segalerva - Olletas);104;
65MA;Málaga (SCD Rosaleda: Trinidad);64MA;Málaga (SCD Rosaleda:Palma - Palmilla);907;
65MA;Málaga (SCD Rosaleda: Trinidad);66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);630;
65MA;Málaga (SCD Rosaleda: Trinidad);67MA;Málaga (SCD Puerto de la Torre);51;
65MA;Málaga (SCD Rosaleda: Trinidad);68MA;Málaga (SCD Prolongación: Portada Alta - San Rafael);141;
65MA;Málaga (SCD Rosaleda: Trinidad);69MA;Málaga (SCD Teatinos);229;
65MA;Málaga (SCD Rosaleda: Trinidad);70MA;Málaga (SCD Guadalhorce);282;
65MA;Málaga (SCD Rosaleda: Trinidad);71MA;Málaga (SCD Campanillas);148;
65MA;Málaga (SCD Rosaleda: Trinidad);72MA;Málaga (SCD Prolongación: Mármoles - Carranque);748;
65MA;Málaga (SCD Rosaleda: Trinidad);73MA;Málaga (SCD Prolongación: La Unión - Cruz de Humilladero);187;
65MA;Málaga (SCD Rosaleda: Trinidad);74MA;Málaga (SCD Litoral Oeste: Huelín);37;
65MA;Málaga (SCD Rosaleda: Trinidad);75MA;Málaga (SCD Litoral Oeste: La Paz - Parque Mediterráneo);40;
65MA;Málaga (SCD Rosaleda: Trinidad);76MA;Málaga (SCD Litoral Oeste: La Luz - San Andrés);24;
65MA;Málaga (SCD Rosaleda: Trinidad);77MA;Málaga (SCD Litoral Oeste: Puerta Blanca - Fincal El Pato);57;
65MA;Málaga (SCD Rosaleda: Trinidad);78MA;Málaga (SCD Churriana - Bahía Málaga);83;
65MU;Murcia (SCD Number 7-B);06MU;Alcantarilla;440;
65MU;Murcia (SCD Number 7-B);09MU;Alhama de Murcia;45;
65MU;Murcia (SCD Number 7-B);24MU;Mazarrón;25;
65MU;Murcia (SCD Number 7-B);30MU;San Javier;26;
65MU;Murcia (SCD Number 7-B);32MU;Torre-Pacheco;34;
65MU;Murcia (SCD Number 7-B);33MU;Torres de Cotillas, Las;52;
65MU;Murcia (SCD Number 7-B);37MU;Santomera;40;
65MU;Murcia (SCD Number 7-B);51MU;Murcia (SCD Number 1-A);566;
65MU;Murcia (SCD Number 7-B);52MU;Murcia (SCD Number 1-B);365;
65MU;Murcia (SCD Number 7-B);53MU;Murcia (SCD Number 2-A);149;
65MU;Murcia (SCD Number 7-B);54Mu;Murcia (SCD Number 2-B);312;
65MU;Murcia (SCD Number 7-B);55MU;Murcia (SCD Number 3-A);209;
65MU;Murcia (SCD Number 7-B);56MU;Murcia (SCD Number 3-B);280;
65MU;Murcia (SCD Number 7-B);57MU;Murcia (SCD Number 4-A);103;
65MU;Murcia (SCD Number 7-B);58MU;Murcia (SCD Number 4-B);202;
65MU;Murcia (SCD Number 7-B);59MU;Murcia (SCD Number 4-C);263;
65MU;Murcia (SCD Number 7-B);60MU;Murcia (SCD Number 5-A);430;
65MU;Murcia (SCD Number 7-B);61MU;Murcia (SCD Number 5-B);622;
65MU;Murcia (SCD Number 7-B);62MU;Murcia (SCD Number 6-A);26;
65MU;Murcia (SCD Number 7-B);63MU;Murcia (SCD Number 6-B);84;
65MU;Murcia (SCD Number 7-B);64MU;Murcia (SCD Number 7-A);463;
65MU;Murcia (SCD Number 7-B);66MU;Murcia (SCD Number 8);28;
65MU;Murcia (SCD Number 7-B);67MU;Molina de Segura (sección 051 y otras secciones del distrito 01);63;
65MU;Murcia (SCD Number 7-B);68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);127;
65NA;Pamplona/Iruña (distrito 07);02NA;Esteribar y otros municipios;103;
65NA;Pamplona/Iruña (distrito 07);03NA;Irurtzun y otros municipios;87;
65NA;Pamplona/Iruña (distrito 07);04NA;Orkoien y Cendea de Olza/Oltza Zendea;714;
65NA;Pamplona/Iruña (distrito 07);05NA;Cizur y Galar;338;
65NA;Pamplona/Iruña (distrito 07);06NA;Puente la Reina/Gares y otros municipios;24;
65NA;Pamplona/Iruña (distrito 07);08NA;Beriáin y otros municipios;78;
65NA;Pamplona/Iruña (distrito 07);10NA;Altsasu/Alsasua y otros municipios;28;
65NA;Pamplona/Iruña (distrito 07);12NA;Lakuntza y otros municipios;26;
65NA;Pamplona/Iruña (distrito 07);18NA;Aoiz/Agoitz y otros municipios;40;
65NA;Pamplona/Iruña (distrito 07);19NA;Artajona y otros municipios;21;
65NA;Pamplona/Iruña (distrito 07);20NA;Sangüesa/Zangoza y otros municipios;45;
65NA;Pamplona/Iruña (distrito 07);21NA;Olite/Erriberri y otros municipios;41;
65NA;Pamplona/Iruña (distrito 07);22NA;Carcastillo y otros municipios;50;
65NA;Pamplona/Iruña (distrito 07);40NA;Ansoáin/Antsoain;474;
65NA;Pamplona/Iruña (distrito 07);41NA;Aranguren;266;
65NA;Pamplona/Iruña (distrito 07);42NA;Burlada/Burlata;218;
65NA;Pamplona/Iruña (distrito 07);45NA;Valle de Egüés;187;
65NA;Pamplona/Iruña (distrito 07);46NA;Noáin (Valle de Elorz)/Noain (Elortzibar);321;
65NA;Pamplona/Iruña (distrito 07);47NA;Estella-Lizarra;25;
65NA;Pamplona/Iruña (distrito 07);48NA;Huarte/Uharte;129;
65NA;Pamplona/Iruña (distrito 07);49NA;Peralta/Azkoien;22;
65NA;Pamplona/Iruña (distrito 07);52NA;Tafalla;25;
65NA;Pamplona/Iruña (distrito 07);54NA;Villava/Atarrabia;50;
65NA;Pamplona/Iruña (distrito 07);55NA;Barañain;379;
65NA;Pamplona/Iruña (distrito 07);56NA;Berrioplano/Berriobeiti;623;
65NA;Pamplona/Iruña (distrito 07);57NA;Berriozar;216;
65NA;Pamplona/Iruña (distrito 07);58NA;Zizur Mayor/Zizur Nagusia;80;
65NA;Pamplona/Iruña (distrito 07);59NA;Pamplona/Iruña (distrito 01);365;
65NA;Pamplona/Iruña (distrito 07);60NA;Pamplona/Iruña (distrito 02);476;
65NA;Pamplona/Iruña (distrito 07);61NA;Pamplona/Iruña (distrito 03);1613;
65NA;Pamplona/Iruña (distrito 07);62NA;Pamplona/Iruña (distrito 04);297;
65NA;Pamplona/Iruña (distrito 07);63NA;Pamplona/Iruña (distrito 05);278;
65NA;Pamplona/Iruña (distrito 07);64NA;Pamplona/Iruña (distrito 06);625;
65NA;Pamplona/Iruña (distrito 07);66NA;Pamplona/Iruña (distrito 08);34;
65TA;Reus (distrito 06);13TA;Castellvell del Camp y Almoster;120;
65TA;Reus (distrito 06);14TA;Cambrils y Vinyols i els Arcs;115;
65TA;Reus (distrito 06);15TA;Riudoms y otros municipios;120;
65TA;Reus (distrito 06);19TA;Alforja y otros municipios;75;
65TA;Reus (distrito 06);32TA;Reus (distritos 09 y 10);534;
65TA;Reus (distrito 06);42TA;Constantí;39;
65TA;Reus (distrito 06);50TA;Selva del Camp, La;37;
65TA;Reus (distrito 06);54TA;Valls;35;
65TA;Reus (distrito 06);57TA;Vila-seca;32;
65TA;Reus (distrito 06);58TA;Salou;51;
65TA;Reus (distrito 06);60TA;Reus (distrito 01);301;
65TA;Reus (distrito 06);61TA;Reus (distrito 02);287;
65TA;Reus (distrito 06);62TA;Reus (distrito 03);66;
65TA;Reus (distrito 06);63TA;Reus (distrito 04);62;
65TA;Reus (distrito 06);64TA;Reus (distrito 05);121;
65TA;Reus (distrito 06);66TA;Reus (distrito 07);105;
65TA;Reus (distrito 06);67TA;Reus (distrito 08);434;
65TA;Reus (distrito 06);70TA;Tarragona (distrito 06);117;
65TA;Reus (distrito 06);71TA;Tarragona (distrito 07);27;
65TO;Torrijos;14TO;Polán y otros municipios;25;
65TO;Torrijos;35TO;Arcicóllar y otros municipios;88;
65TO;Torrijos;36TO;Novés y Portillo de Toledo;85;
65TO;Torrijos;37TO;Santa Olalla y otros municipios;91;
65TO;Torrijos;38TO;Gerindote y otros municipios;191;
65TO;Torrijos;55TO;Fuensalida;31;
65TO;Torrijos;61TO;Puebla de Montalbán, La;36;
65TO;Torrijos;74TO;Toledo (distrito 05);87;
65TO;Torrijos;76TO;Toledo (distrito 07);30;
65ZA;Zaragoza (SCD Number 6-B);04ZA;Villamayor de Gállego y otros municipios;55;
65ZA;Zaragoza (SCD Number 6-B);05ZA;Burgo de Ebro, El y otros municipios;64;
65ZA;Zaragoza (SCD Number 6-B);08ZA;Quinto y otros municipios;23;
65ZA;Zaragoza (SCD Number 6-B);09ZA;Cuarte de Huerva y Cadrete;54;
65ZA;Zaragoza (SCD Number 6-B);21ZA;María de Huerva y otros municipios;25;
65ZA;Zaragoza (SCD Number 6-B);22ZA;Fuentes de Ebro;21;
65ZA;Zaragoza (SCD Number 6-B);25ZA;Zaragoza (SCD Number 12) y otros municipios;199;
65ZA;Zaragoza (SCD Number 6-B);40ZA;Puebla de Alfindén, La;81;
65ZA;Zaragoza (SCD Number 6-B);42ZA;Utebo;23;
65ZA;Zaragoza (SCD Number 6-B);43ZA;Villanueva de Gállego;21;
65ZA;Zaragoza (SCD Number 6-B);45ZA;Zaragoza (SCD Number 1-A);94;
65ZA;Zaragoza (SCD Number 6-B);46ZA;Zaragoza (SCD Number 1-B);114;
65ZA;Zaragoza (SCD Number 6-B);47ZA;Zaragoza (SCD Number 2-A);60;
65ZA;Zaragoza (SCD Number 6-B);48ZA;Zaragoza (SCD Number 2-B);151;
65ZA;Zaragoza (SCD Number 6-B);49ZA;Zaragoza (SCD Number 2-C);19;
65ZA;Zaragoza (SCD Number 6-B);50ZA;Zaragoza (SCD Number 2-D);44;
65ZA;Zaragoza (SCD Number 6-B);53ZA;Zaragoza (SCD Number 3-C);39;
65ZA;Zaragoza (SCD Number 6-B);55ZA;Zaragoza (SCD Number 3-E);22;
65ZA;Zaragoza (SCD Number 6-B);56ZA;Zaragoza (SCD Number 4-A);84;
65ZA;Zaragoza (SCD Number 6-B);57ZA;Zaragoza (SCD Number 4-B);107;
65ZA;Zaragoza (SCD Number 6-B);58ZA;Zaragoza (SCD Number 4-C);28;
65ZA;Zaragoza (SCD Number 6-B);59ZA;Zaragoza (SCD Number 4-D);88;
65ZA;Zaragoza (SCD Number 6-B);60ZA;Zaragoza (SCD Number 5-A);132;
65ZA;Zaragoza (SCD Number 6-B);61ZA;Zaragoza (SCD Number 5-B);267;
65ZA;Zaragoza (SCD Number 6-B);62ZA;Zaragoza (SCD Number 5-C);58;
65ZA;Zaragoza (SCD Number 6-B);63ZA;Zaragoza (SCD Number 5-D);28;
65ZA;Zaragoza (SCD Number 6-B);64ZA;Zaragoza (SCD Number 6-A);473;
65ZA;Zaragoza (SCD Number 6-B);66ZA;Zaragoza (SCD Number 7);33;
65ZA;Zaragoza (SCD Number 6-B);68ZA;Zaragoza (SCD Number 8-B);56;
65ZA;Zaragoza (SCD Number 6-B);69ZA;Zaragoza (SCD Number 9);370;
65ZA;Zaragoza (SCD Number 6-B);70ZA;Zaragoza (SCD Number 10-A);44;
65ZA;Zaragoza (SCD Number 6-B);71ZA;Zaragoza (SCD Number 10-B);29;
65ZA;Zaragoza (SCD Number 6-B);72ZA;Zaragoza (SCD Number 10-C);53;
65ZA;Zaragoza (SCD Number 6-B);73ZA;Zaragoza (SCD Number 10-D);130;
65ZA;Zaragoza (SCD Number 6-B);74ZA;Zaragoza (SCD Number 10-E);90;
65ZA;Zaragoza (SCD Number 6-B);75ZA;Zaragoza (SCD Number 11);358;
66AS;Gijón (SCD Jove-Veriña-Tremañes);20AS;Carreño;40;
66AS;Gijón (SCD Jove-Veriña-Tremañes);28AS;Llanera;19;
66AS;Gijón (SCD Jove-Veriña-Tremañes);39AS;Villaviciosa;34;
66AS;Gijón (SCD Jove-Veriña-Tremañes);57AS;Siero;23;
66AS;Gijón (SCD Jove-Veriña-Tremañes);58AS;Gijón (SCD Alto Pumarin);18;
66AS;Gijón (SCD Jove-Veriña-Tremañes);60AS;Gijón (SCD Contrueces);30;
66AS;Gijón (SCD Jove-Veriña-Tremañes);61AS;Gijón (SCD El Centro-Cimavilla);126;
66AS;Gijón (SCD Jove-Veriña-Tremañes);63AS;Gijón (SCD El Llano);45;
66AS;Gijón (SCD Jove-Veriña-Tremañes);64AS;Gijón (SCD El Natahoyo-Moreda);125;
66AS;Gijón (SCD Jove-Veriña-Tremañes);65AS;Gijón (SCD El Polígono-Laviada);100;
66AS;Gijón (SCD Jove-Veriña-Tremañes);67AS;Gijón (SCD L´Arena-Parque);23;
66AS;Gijón (SCD Jove-Veriña-Tremañes);68AS;Gijón (SCD La Calzada);282;
66AS;Gijón (SCD Jove-Veriña-Tremañes);69AS;Gijón (SCD Pumarín);47;
66AS;Gijón (SCD Jove-Veriña-Tremañes);71AS;Gijón (SCD Rural);282;
66BI;Bilbao (SCD Begoña 1);01VI;Ayala/Aiara y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);03BI;Güeñes y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);04BI;Muskiz y Zierbena;16;
66BI;Bilbao (SCD Begoña 1);05BI;Ugao-Miraballes y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);06BI;Orozko y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);07BI;Igorre y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);08BI;Dima y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);09BI;Sondika y Loiu;59;
66BI;Bilbao (SCD Begoña 1);09VI;Amurrio;16;
66BI;Bilbao (SCD Begoña 1);10BI;Urduliz y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);10VI;Laudio/Llodio;16;
66BI;Bilbao (SCD Begoña 1);11BI;Plentzia y Barrika;16;
66BI;Bilbao (SCD Begoña 1);12BI;Bakio y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);13BI;Zamudio y otros municipios;153;
66BI;Bilbao (SCD Begoña 1);14BI;Iurreta y Muxika;16;
66BI;Bilbao (SCD Begoña 1);15CA;Castro-Urdiales y Guriezo;16;
66BI;Bilbao (SCD Begoña 1);16BI;Abadiño y Atxondo;16;
66BI;Bilbao (SCD Begoña 1);16VI;Vitoria-Gasteiz (distrito 05);16;
66BI;Bilbao (SCD Begoña 1);17BI;Zaldibar y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);17VI;Vitoria-Gasteiz (distrito 06);16;
66BI;Bilbao (SCD Begoña 1);19BI;Gamiz-Fika y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);20BI;Mundaka y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);21GP;Eibar;16;
66BI;Bilbao (SCD Begoña 1);22BI;Berriatua y otros municipios;16;
66BI;Bilbao (SCD Begoña 1);23BI;Abanto y Ciérvana-Abanto Zierbena;16;
66BI;Bilbao (SCD Begoña 1);24BI;Amorebieta-Etxano;66;
66BI;Bilbao (SCD Begoña 1);25BI;Arrigorriaga;183;
66BI;Bilbao (SCD Begoña 1);26BI;Basauri;335;
66BI;Bilbao (SCD Begoña 1);28BI;Bermeo;16;
66BI;Bilbao (SCD Begoña 1);28GP;Arrasate/Mondragón;16;
66BI;Bilbao (SCD Begoña 1);29BI;Durango;16;
66BI;Bilbao (SCD Begoña 1);30BI;Etxebarri;265;
66BI;Bilbao (SCD Begoña 1);31BI;Elorrio;16;
66BI;Bilbao (SCD Begoña 1);33BI;Galdakao;170;
66BI;Bilbao (SCD Begoña 1);35BI;Gernika-Lumo;16;
66BI;Bilbao (SCD Begoña 1);37BI;Leioa;67;
66BI;Bilbao (SCD Begoña 1);39BI;Mungia;38;
66BI;Bilbao (SCD Begoña 1);42BI;Portugalete;16;
66BI;Bilbao (SCD Begoña 1);43BI;Valle de Trápaga-Trapagaran;36;
66BI;Bilbao (SCD Begoña 1);44BI;Santurtzi;31;
66BI;Bilbao (SCD Begoña 1);45BI;Ortuella;16;
66BI;Bilbao (SCD Begoña 1);46BI;Sestao;16;
66BI;Bilbao (SCD Begoña 1);47BI;Sopela;16;
66BI;Bilbao (SCD Begoña 1);49BI;Zalla;16;
66BI;Bilbao (SCD Begoña 1);50BI;Derio;16;
66BI;Bilbao (SCD Begoña 1);51BI;Erandio;147;
66BI;Bilbao (SCD Begoña 1);52BI;Barakaldo (distrito 01);16;
66BI;Bilbao (SCD Begoña 1);54BI;Barakaldo (distrito 03);16;
66BI;Bilbao (SCD Begoña 1);55BI;Barakaldo (distrito 04);16;
66BI;Bilbao (SCD Begoña 1);56BI;Barakaldo (distrito 05);16;
66BI;Bilbao (SCD Begoña 1);57BI;Barakaldo (distrito 06);16;
66BI;Bilbao (SCD Begoña 1);58BI;Barakaldo (distrito 07);16;
66BI;Bilbao (SCD Begoña 1);59BI;Barakaldo (distrito 08);16;
66BI;Bilbao (SCD Begoña 1);60BI;Barakaldo (distrito 09);35;
66BI;Bilbao (SCD Begoña 1);61BI;Bilbao (SCD Deustu 1);51;
66BI;Bilbao (SCD Begoña 1);62BI;Bilbao (SCD Deustu 2);95;
66BI;Bilbao (SCD Begoña 1);63BI;Bilbao (SCD Uribarri 1);127;
66BI;Bilbao (SCD Begoña 1);64BI;Bilbao (SCD Uribarri 2);309;
66BI;Bilbao (SCD Begoña 1);65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);1169;
66BI;Bilbao (SCD Begoña 1);67BI;Bilbao (SCD Ibaiondo 1);544;
66BI;Bilbao (SCD Begoña 1);68BI;Bilbao (SCD Ibaiondo 2);699;
66BI;Bilbao (SCD Begoña 1);69BI;Bilbao (SCD Abando 1);439;
66BI;Bilbao (SCD Begoña 1);70BI;Bilbao (SCD Abando 2);302;
66BI;Bilbao (SCD Begoña 1);71BI;Bilbao (SCD Errekalde 1);46;
66BI;Bilbao (SCD Begoña 1);72BI;Bilbao (SCD Errekalde 2);51;
66BI;Bilbao (SCD Begoña 1);73BI;Bilbao (SCD Basartu-Zorrotza);220;
66BI;Bilbao (SCD Begoña 1);74BI;Getxo (distrito 01);16;
66BI;Bilbao (SCD Begoña 1);75BI;Getxo (distrito 02);16;
66BI;Bilbao (SCD Begoña 1);76BI;Getxo (distrito 03);16;
66CO;Villa del Río;04JA;Marmolejo y Lopera;41;
66CO;Villa del Río;20CO;Montoro y Cardeña;439;
66CZ;San Roque;33MA;Casares;48;
66CZ;San Roque;35MA;Manilva;104;
66CZ;San Roque;43MA;Estepona (distrito 01);45;
66CZ;San Roque;45MA;Estepona (distrito 03);47;
66CZ;San Roque;47CZ;Jimena de la Frontera y otros municipios;165;
66CZ;San Roque;60CZ;Tarifa;35;
66CZ;San Roque;61CZ;Algeciras (distrito 03);144;
66CZ;San Roque;62CZ;Algeciras (distrito 02);317;
66CZ;San Roque;63CZ;Algeciras (distrito 04);183;
66CZ;San Roque;64CZ;Algeciras (distrito 01);336;
66CZ;San Roque;65CZ;Barrios, Los;493;
66CZ;San Roque;67CZ;Línea de la Concepción, La (distrito 07);204;
66CZ;San Roque;68CZ;Línea de la Concepción, La (distrito 06);52;
66CZ;San Roque;69CZ;Línea de la Concepción, La (distrito 03);171;
66CZ;San Roque;70CZ;Línea de la Concepción, La (distrito 05);111;
66CZ;San Roque;71CZ;Línea de la Concepción, La (distrito 04);58;
66CZ;San Roque;72CZ;Línea de la Concepción, La (distrito 01);139;
66CZ;San Roque;73CZ;Línea de la Concepción, La (distrito 02);131;
66CÑ;Padrón;04PO;Valga y Catoira;253;
66CÑ;Padrón;05CÑ;Rois y otros municipios;119;
66CÑ;Padrón;18PO;Estrada, A;29;
66CÑ;Padrón;23CÑ;Ames;55;
66CÑ;Padrón;29CÑ;Brión;58;
66CÑ;Padrón;33PO;Pontecesures;97;
66CÑ;Padrón;44PO;Vilagarcía de Arousa;20;
66CÑ;Padrón;77CÑ;Santiago de Compostela (distrito 02);37;
66CÑ;Padrón;79CÑ;Santiago de Compostela (distrito 04);43;
66CÑ;Padrón;80CÑ;Santiago de Compostela (distrito 05);94;
66CÑ;Padrón;81CÑ;Teo;83;
66GI;Vilafant;27GI;Bàscara y otros municipios;33;
66GI;Vilafant;28GI;Peralada y otros municipios;77;
66GI;Vilafant;32GI;Jonquera, La y otros municipios;49;
66GI;Vilafant;33GI;Avinyonet de Puigventós y otros municipios;88;
66GI;Vilafant;44GI;Castelló d'Empúries;34;
66GI;Vilafant;47GI;Figueres;335;
66GR;Granada (distrito 02);01GR;Fuente Vaqueros y otros municipios;31;
66GR;Granada (distrito 02);02GR;Alhendín y Malahá, La;43;
66GR;Granada (distrito 02);04GR;Villa de Otura y Dílar;54;
66GR;Granada (distrito 02);34GR;Granada (distritos 04, 05 y 08);260;
66GR;Granada (distrito 02);35GR;Albolote;85;
66GR;Granada (distrito 02);38GR;Armilla;407;
66GR;Granada (distrito 02);39GR;Atarfe;79;
66GR;Granada (distrito 02);41GR;Cájar;44;
66GR;Granada (distrito 02);42GR;Cenes de la Vega;26;
66GR;Granada (distrito 02);43GR;Cúllar Vega;36;
66GR;Granada (distrito 02);44GR;Chauchina;21;
66GR;Granada (distrito 02);45GR;Churriana de la Vega;146;
66GR;Granada (distrito 02);46GR;Gójar;27;
66GR;Granada (distrito 02);50GR;Huétor Vega;152;
66GR;Granada (distrito 02);52GR;Maracena;62;
66GR;Granada (distrito 02);53GR;Monachil;88;
66GR;Granada (distrito 02);54GR;Ogíjares;230;
66GR;Granada (distrito 02);56GR;Padul;20;
66GR;Granada (distrito 02);57GR;Peligros;118;
66GR;Granada (distrito 02);59GR;Pulianas;20;
66GR;Granada (distrito 02);61GR;Santa Fe;77;
66GR;Granada (distrito 02);62GR;Zubia, La;141;
66GR;Granada (distrito 02);63GR;Gabias, Las;110;
66GR;Granada (distrito 02);64GR;Vegas del Genil;22;
66GR;Granada (distrito 02);65GR;Granada (distrito 01);725;
66GR;Granada (distrito 02);67GR;Granada (distrito 03);524;
66GR;Granada (distrito 02);68GR;Granada (distrito 06);1021;
66GR;Granada (distrito 02);69GR;Granada (distrito 07);491;
66GR;Granada (distrito 02);70GR;Granada (distrito 09);368;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);15MA;Rincón de la Victoria y otros municipios;86;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);26MA;Alhaurín de la Torre;71;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);32MA;Cártama;57;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);51MA;Marbella (distrito 03);29;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);52MA;Marbella (distrito 04);31;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);58MA;Torremolinos;106;
66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);59MA;Málaga (SCD Centro);344;
