CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
011S;Casariche y Badolatosa;070S;Roda de Andalucía, La;45;
011S;Casariche y Badolatosa;58CO;Lucena;103;
011S;Casariche y Badolatosa;64CO;Puente Genil;64;
011V;Llutxent y otros municipios;007V;Simat de la Valldigna y Benifairó de la Valldigna;23;
011V;Llutxent y otros municipios;039V;Mogente/Moixent y otros municipios;79;
011V;Llutxent y otros municipios;042V;Rótova y otros municipios;99;
011V;Llutxent y otros municipios;043V;Pobla del Duc, la y otros municipios;63;
011V;Llutxent y otros municipios;044V;Montaverner y otros municipios;40;
011V;Llutxent y otros municipios;056V;Benigànim;27;
011V;Llutxent y otros municipios;159V;Ontinyent;95;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;013A;Benilloba y otros municipios;89;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;014A;Beniarrés y otros municipios;29;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;015A;Muro de Alcoy y otros municipios;81;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;026A;Banyeres de Mariola;33;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;035A;Cocentaina;275;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;042A;Ibi;77;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;066A;Alcoy/Alcoi (distrito 01);167;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;067A;Alcoy/Alcoi (distrito 02);219;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;068A;Alcoy/Alcoi (distrito 03);52;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;069A;Alcoy/Alcoi (distrito 04);60;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;070A;Alcoy/Alcoi (distrito 05);93;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;071A;Alcoy/Alcoi (distrito 06);48;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;072A;Alcoy/Alcoi (distrito 07);169;
012A;Alcoy/Alcoi (distrito 08) y Benifallim;159V;Ontinyent;22;
012B;Gelida y Castellví de Rosanes;011B;Sant Esteve Sesrovires y Sant Llorenç d'Hortons;403;
012B;Gelida y Castellví de Rosanes;046B;Abrera;31;
012B;Gelida y Castellví de Rosanes;081B;Martorell;159;
012B;Gelida y Castellví de Rosanes;083B;Masquefa;62;
012B;Gelida y Castellví de Rosanes;126B;Sant Sadurní d'Anoia;150;
012M;Quijorna y otros municipios;010M;Navas del Rey y Chapinería;27;
012M;Quijorna y otros municipios;011M;Navalagamella y otros municipios;57;
012M;Quijorna y otros municipios;033M;Brunete;36;
012M;Quijorna y otros municipios;068M;Sevilla la Nueva;21;
012M;Quijorna y otros municipios;074M;Valdemorillo;20;
012M;Quijorna y otros municipios;078M;Villanueva de la Cañada;73;
012M;Quijorna y otros municipios;097M;Boadilla del Monte;25;
012S;Saucejo, El y otros municipios;022S;Osuna y Lantejuela;77;
012S;Saucejo, El y otros municipios;18MA;Sierra de Yeguas y otros municipios;109;
012V;Xeraco y Xeresa;003V;Gandia (distritos 01 y 03);52;
012V;Xeraco y Xeresa;006V;Real de Gandía y otros municipios;21;
012V;Xeraco y Xeresa;049V;Oliva y otros municipios;21;
012V;Xeraco y Xeresa;093V;Gandia (distrito 04);119;
012V;Xeraco y Xeresa;107V;Tavernes de la Valldigna;52;
012V;Xeraco y Xeresa;142V;Gandia (distrito 02);35;
013A;Benilloba y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;150;
013A;Benilloba y otros municipios;015A;Muro de Alcoy y otros municipios;18;
013A;Benilloba y otros municipios;017A;Beniarbeig y otros municipios;18;
013A;Benilloba y otros municipios;022A;Alfàs del Pi, l';38;
013A;Benilloba y otros municipios;024A;Altea;26;
013A;Benilloba y otros municipios;029A;Calp;17;
013A;Benilloba y otros municipios;035A;Cocentaina;133;
013A;Benilloba y otros municipios;044A;Jijona/Xixona;18;
013A;Benilloba y otros municipios;049A;Nucia, la;41;
013A;Benilloba y otros municipios;063A;Villajoyosa/Vila Joiosa, la;20;
013A;Benilloba y otros municipios;071A;Alcoy/Alcoi (distrito 06);43;
013A;Benilloba y otros municipios;072A;Alcoy/Alcoi (distrito 07);22;
013A;Benilloba y otros municipios;074A;Benidorm (distrito 02);22;
013B;Cervelló y Palma de Cervelló, La;046B;Abrera;19;
013B;Cervelló y Palma de Cervelló, La;062B;Castellbisbal;53;
013B;Cervelló y Palma de Cervelló, La;065B;Corbera de Llobregat;91;
013B;Cervelló y Palma de Cervelló, La;069B;Esplugues de Llobregat;21;
013B;Cervelló y Palma de Cervelló, La;072B;Gavà;20;
013B;Cervelló y Palma de Cervelló, La;081B;Martorell;21;
013B;Cervelló y Palma de Cervelló, La;085B;Molins de Rei;148;
013B;Cervelló y Palma de Cervelló, La;095B;Pallejà;84;
013B;Cervelló y Palma de Cervelló, La;116B;Sant Feliu de Llobregat;80;
013B;Cervelló y Palma de Cervelló, La;119B;Sant Joan Despí;50;
013B;Cervelló y Palma de Cervelló, La;121B;Sant Just Desvern;24;
013B;Cervelló y Palma de Cervelló, La;134B;Sant Vicenç dels Horts;161;
013B;Cervelló y Palma de Cervelló, La;141B;Torrelles de Llobregat;32;
013B;Cervelló y Palma de Cervelló, La;143B;Vallirana;216;
013B;Cervelló y Palma de Cervelló, La;174B;Barcelona (SCD la Marina i la Zona Franca-Port);93;
013B;Cervelló y Palma de Cervelló, La;237B;Cornellà de Llobregat (distrito 02);17;
013B;Cervelló y Palma de Cervelló, La;326B;Hospitalet de LLobregat, L´ (SCD  Bellvitge);21;
013M;Aldea del Fresno y Villamanta;010M;Navas del Rey y Chapinería;21;
013M;Aldea del Fresno y Villamanta;059M;Navalcarnero;70;
013M;Aldea del Fresno y Villamanta;076M;Villa del Prado;63;
013M;Aldea del Fresno y Villamanta;53TO;Seseña y Casarrubios del Monte;35;
013S;Pruna y otros municipios;012S;Saucejo, El y otros municipios;18;
013S;Pruna y otros municipios;20MA;Teba y Almargen;18;
013S;Pruna y otros municipios;21MA;Burgo, El y otros municipios;51;
013S;Pruna y otros municipios;45CZ;Olvera y Torre Alháquime;178;
013V;Corbera y otros municipios;014V;Albalat de la Ribera y otros municipios;124;
013V;Corbera y otros municipios;019V;Serra y otros municipios;50;
013V;Corbera y otros municipios;072V;Almussafes;21;
013V;Corbera y otros municipios;107V;Tavernes de la Valldigna;33;
013V;Corbera y otros municipios;127V;Cullera;222;
013V;Corbera y otros municipios;147V;Sueca;294;
013V;Corbera y otros municipios;164V;Alzira;168;
014A;Beniarrés y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;79;
014A;Beniarrés y otros municipios;013A;Benilloba y otros municipios;23;
014A;Beniarrés y otros municipios;015A;Muro de Alcoy y otros municipios;282;
014A;Beniarrés y otros municipios;035A;Cocentaina;77;
014A;Beniarrés y otros municipios;043A;Jávea/Xàbia;252;
014A;Beniarrés y otros municipios;067A;Alcoy/Alcoi (distrito 02);23;
014A;Beniarrés y otros municipios;070A;Alcoy/Alcoi (distrito 05);39;
014B;Canyelles y Olivella;006B;Subirats y Olesa de Bonesvalls;33;
014B;Canyelles y Olivella;020B;Granada, La y otros municipios;28;
014B;Canyelles y Olivella;021B;Olèrdola y Castellet i la Gornal;36;
014B;Canyelles y Olivella;123B;Sant Pere de Ribes;171;
014B;Canyelles y Olivella;136B;Sitges;62;
014B;Canyelles y Olivella;146B;Vilafranca del Penedès;120;
014B;Canyelles y Olivella;310B;Vilanova i la Geltrú (distrito 01);43;
014B;Canyelles y Olivella;311B;Vilanova i la Geltrú (distrito 02);21;
014B;Canyelles y Olivella;312B;Vilanova i la Geltrú (distrito 03);60;
014B;Canyelles y Olivella;313B;Vilanova i la Geltrú (distrito 04);31;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;010M;Navas del Rey y Chapinería;40;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;015M;Cadalso de los Vidrios y otros municipios;26;
014M;San Martín de Valdeiglesias y Pelayos de la Presa;05AV;Tiemblo, El y Navahondilla;53;
014S;Morón de la Frontera y Coripe;016S;Utrera (distrito 05) y otros municipios;48;
014S;Morón de la Frontera y Coripe;024S;Alcalá de Guadaíra (distrito 04);54;
014S;Morón de la Frontera y Coripe;028S;Arahal;395;
014S;Morón de la Frontera y Coripe;060S;Marchena;165;
014V;Albalat de la Ribera y otros municipios;013V;Corbera y otros municipios;99;
014V;Albalat de la Ribera y otros municipios;072V;Almussafes;22;
014V;Albalat de la Ribera y otros municipios;127V;Cullera;29;
014V;Albalat de la Ribera y otros municipios;146V;Algemesí;70;
014V;Albalat de la Ribera y otros municipios;147V;Sueca;190;
014V;Albalat de la Ribera y otros municipios;164V;Alzira;217;
015A;Muro de Alcoy y otros municipios;012A;Alcoy/Alcoi (distrito 08) y Benifallim;143;
015A;Muro de Alcoy y otros municipios;014A;Beniarrés y otros municipios;298;
015A;Muro de Alcoy y otros municipios;035A;Cocentaina;267;
015A;Muro de Alcoy y otros municipios;041V;Albaida y otros municipios;23;
015A;Muro de Alcoy y otros municipios;066A;Alcoy/Alcoi (distrito 01);66;
015A;Muro de Alcoy y otros municipios;072A;Alcoy/Alcoi (distrito 07);27;
015A;Muro de Alcoy y otros municipios;159V;Ontinyent;57;
015B;Martorelles y Santa Maria de Martorelles;077B;Lliçà d'Amunt;16;
015B;Martorelles y Santa Maria de Martorelles;078B;Lliçà de Vall;32;
015B;Martorelles y Santa Maria de Martorelles;086B;Montcada i Reixac;23;
015B;Martorelles y Santa Maria de Martorelles;088B;Montmeló;36;
015B;Martorelles y Santa Maria de Martorelles;089B;Montornès del Vallès;49;
015B;Martorelles y Santa Maria de Martorelles;097B;Parets del Vallès;60;
015B;Martorelles y Santa Maria de Martorelles;114B;Sant Fost de Campsentelles;156;
015B;Martorelles y Santa Maria de Martorelles;133B;Santa Perpètua de Mogoda;67;
015B;Martorelles y Santa Maria de Martorelles;264B;Mollet del Vallès (distrito 01);192;
015B;Martorelles y Santa Maria de Martorelles;265B;Mollet del Vallès (distrito 02);138;
015B;Martorelles y Santa Maria de Martorelles;266B;Mollet del Vallès (distrito 03);118;
015M;Cadalso de los Vidrios y otros municipios;014M;San Martín de Valdeiglesias y Pelayos de la Presa;52;
015M;Cadalso de los Vidrios y otros municipios;02TO;Santa Cruz del Retamar y otros municipios;22;
015M;Cadalso de los Vidrios y otros municipios;05AV;Tiemblo, El y Navahondilla;18;
015M;Cadalso de los Vidrios y otros municipios;11AV;Sotillo de la Adrada y otros municipios;24;
015M;Cadalso de los Vidrios y otros municipios;34TO;Escalona y otros municipios;54;
015S;Utrera (distritos 02 y 04);016S;Utrera (distrito 05) y otros municipios;1073;
015S;Utrera (distritos 02 y 04);024S;Alcalá de Guadaíra (distrito 04);32;
015S;Utrera (distritos 02 y 04);116S;Utrera (distrito 01);305;
015S;Utrera (distritos 02 y 04);117S;Utrera (distrito 03);34;
015V;Albal y Beniparrell;016V;Riba-roja de Túria y Loriguilla;64;
015V;Albal y Beniparrell;030V;Catadau y otros municipios;16;
015V;Albal y Beniparrell;046V;Alfafar y Llocnou de la Corona;62;
015V;Albal y Beniparrell;072V;Almussafes;45;
015V;Albal y Beniparrell;077V;Massanassa;22;
015V;Albal y Beniparrell;079V;Alcàsser;82;
015V;Albal y Beniparrell;080V;Sedaví;25;
015V;Albal y Beniparrell;088V;Alcúdia, l';19;
015V;Albal y Beniparrell;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);44;
015V;Albal y Beniparrell;091V;Valencia (SCD Safranar/Favara);19;
015V;Albal y Beniparrell;098V;Benetússer;36;
015V;Albal y Beniparrell;101V;Torrent (distrito 04);108;
015V;Albal y Beniparrell;102V;Valencia (SCD El Grau/Natzaret);19;
015V;Albal y Beniparrell;113V;Silla;280;
015V;Albal y Beniparrell;121V;Valencia (SCD Poblats del Sud);63;
015V;Albal y Beniparrell;122V;Valencia (SCD Safranar/Vara de Quart);24;
015V;Albal y Beniparrell;125V;Picassent;158;
015V;Albal y Beniparrell;128V;Valencia (SCD Malilla);29;
015V;Albal y Beniparrell;137V;Quart de Poblet;28;
015V;Albal y Beniparrell;140V;Paiporta;93;
015V;Albal y Beniparrell;141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);19;
015V;Albal y Beniparrell;144V;Valencia (SCD Ciutat Vella);18;
015V;Albal y Beniparrell;149V;Catarroja;615;
015V;Albal y Beniparrell;153V;Alaquàs;25;
015V;Albal y Beniparrell;154V;Valencia (SCD El Pla del Real);20;
015V;Albal y Beniparrell;157V;Aldaia;18;
015V;Albal y Beniparrell;161V;Valencia (SCD Campanar);20;
015V;Albal y Beniparrell;162V;Torrent (distrito 03);57;
015V;Albal y Beniparrell;165V;Paterna;77;
016A;Verger, el y Poblets, els;017A;Beniarbeig y otros municipios;50;
016A;Verger, el y Poblets, els;037A;Dénia;351;
016A;Verger, el y Poblets, els;043A;Jávea/Xàbia;40;
016A;Verger, el y Poblets, els;049V;Oliva y otros municipios;33;
016A;Verger, el y Poblets, els;050A;Ondara;177;
016A;Verger, el y Poblets, els;052A;Pedreguer;27;
016A;Verger, el y Poblets, els;053A;Pego;23;
016B;Vilanova del Vallès y otros municipios;051B;Argentona;22;
016B;Vilanova del Vallès y otros municipios;067B;Dosrius;20;
016B;Vilanova del Vallès y otros municipios;070B;Franqueses del Vallès, Les;38;
016B;Vilanova del Vallès y otros municipios;077B;Lliçà d'Amunt;52;
016B;Vilanova del Vallès y otros municipios;078B;Lliçà de Vall;69;
016B;Vilanova del Vallès y otros municipios;088B;Montmeló;52;
016B;Vilanova del Vallès y otros municipios;089B;Montornès del Vallès;440;
016B;Vilanova del Vallès y otros municipios;094B;Palau-solità i Plegamans;25;
016B;Vilanova del Vallès y otros municipios;097B;Parets del Vallès;121;
016B;Vilanova del Vallès y otros municipios;103B;Roca del Vallès, La;85;
016B;Vilanova del Vallès y otros municipios;128B;Santa Eulàlia de Ronçana;18;
016B;Vilanova del Vallès y otros municipios;133B;Santa Perpètua de Mogoda;41;
016B;Vilanova del Vallès y otros municipios;174B;Barcelona (SCD la Marina i la Zona Franca-Port);20;
016B;Vilanova del Vallès y otros municipios;242B;Granollers (distrito 01);25;
016B;Vilanova del Vallès y otros municipios;245B;Granollers (distrito 04);86;
016B;Vilanova del Vallès y otros municipios;265B;Mollet del Vallès (distrito 02);16;
016M;Serranillos del Valle y Batres;017M;Cubas de la Sagra y Casarrubuelos;30;
016M;Serranillos del Valle y Batres;027M;Álamo, El;54;
016M;Serranillos del Valle y Batres;030M;Arroyomolinos;22;
016M;Serranillos del Valle y Batres;046M;Griñón;99;
016M;Serranillos del Valle y Batres;049M;Humanes de Madrid;47;
016M;Serranillos del Valle y Batres;059M;Navalcarnero;24;
016M;Serranillos del Valle y Batres;07TO;Carranque;48;
016M;Serranillos del Valle y Batres;105M;Fuenlabrada (distrito 04);20;
016M;Serranillos del Valle y Batres;56TO;Illescas;29;
016M;Serranillos del Valle y Batres;66TO;Ugena;80;
016S;Utrera (distrito 05) y otros municipios;014S;Morón de la Frontera y Coripe;20;
016S;Utrera (distrito 05) y otros municipios;015S;Utrera (distritos 02 y 04);429;
016S;Utrera (distrito 05) y otros municipios;024S;Alcalá de Guadaíra (distrito 04);157;
016S;Utrera (distrito 05) y otros municipios;028S;Arahal;66;
016S;Utrera (distrito 05) y otros municipios;035S;Cabezas de San Juan, Las;77;
016S;Utrera (distrito 05) y otros municipios;039S;Carmona;17;
016S;Utrera (distrito 05) y otros municipios;043S;Coronil, El;69;
016S;Utrera (distrito 05) y otros municipios;047S;Dos Hermanas (distrito 04);18;
016S;Utrera (distrito 05) y otros municipios;048S;Dos Hermanas (distrito 05);108;
016S;Utrera (distrito 05) y otros municipios;061S;Montellano;23;
016S;Utrera (distrito 05) y otros municipios;062S;Palacios y Villafranca, Los;159;
016S;Utrera (distrito 05) y otros municipios;083S;Sevilla (SCD Number 3-B);16;
016S;Utrera (distrito 05) y otros municipios;084S;Sevilla (SCD Number 4-A);26;
016S;Utrera (distrito 05) y otros municipios;093S;Sevilla (SCD Number 5-E);40;
016S;Utrera (distrito 05) y otros municipios;109S;Sevilla (SCD Number 9-E);32;
016S;Utrera (distrito 05) y otros municipios;111S;Sevilla (SCD Number 10-B);21;
016S;Utrera (distrito 05) y otros municipios;112S;Sevilla (SCD Number 11);23;
016S;Utrera (distrito 05) y otros municipios;116S;Utrera (distrito 01);498;
016S;Utrera (distrito 05) y otros municipios;117S;Utrera (distrito 03);132;
016S;Utrera (distrito 05) y otros municipios;39CZ;Villamartín;19;
016S;Utrera (distrito 05) y otros municipios;44CZ;Puerto Serrano;111;
016V;Riba-roja de Túria y Loriguilla;024V;Pedralba y otros municipios;42;
016V;Riba-roja de Túria y Loriguilla;029V;Chiva y Godelleta;260;
016V;Riba-roja de Túria y Loriguilla;047V;Llíria y otros municipios;89;
016V;Riba-roja de Túria y Loriguilla;068V;Cheste;52;
016V;Riba-roja de Túria y Loriguilla;070V;San Antonio de Benagéber;66;
016V;Riba-roja de Túria y Loriguilla;072V;Almussafes;20;
016V;Riba-roja de Túria y Loriguilla;078V;Vilamarxant;97;
016V;Riba-roja de Túria y Loriguilla;083V;Benaguasil;80;
016V;Riba-roja de Túria y Loriguilla;085V;Picanya;19;
016V;Riba-roja de Túria y Loriguilla;090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);37;
016V;Riba-roja de Túria y Loriguilla;101V;Torrent (distrito 04);108;
016V;Riba-roja de Túria y Loriguilla;109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);18;
016V;Riba-roja de Túria y Loriguilla;111V;Eliana, l';300;
016V;Riba-roja de Túria y Loriguilla;113V;Silla;35;
016V;Riba-roja de Túria y Loriguilla;121V;Valencia (SCD Poblats del Sud);33;
016V;Riba-roja de Túria y Loriguilla;122V;Valencia (SCD Safranar/Vara de Quart);33;
016V;Riba-roja de Túria y Loriguilla;125V;Picassent;20;
016V;Riba-roja de Túria y Loriguilla;128V;Valencia (SCD Malilla);43;
016V;Riba-roja de Túria y Loriguilla;133V;Bétera;62;
016V;Riba-roja de Túria y Loriguilla;135V;Pobla de Vallbona, la;183;
016V;Riba-roja de Túria y Loriguilla;136V;Alboraya;18;
016V;Riba-roja de Túria y Loriguilla;137V;Quart de Poblet;162;
016V;Riba-roja de Túria y Loriguilla;140V;Paiporta;34;
016V;Riba-roja de Túria y Loriguilla;144V;Valencia (SCD Ciutat Vella);55;
016V;Riba-roja de Túria y Loriguilla;149V;Catarroja;20;
016V;Riba-roja de Túria y Loriguilla;152V;Xirivella;47;
016V;Riba-roja de Túria y Loriguilla;153V;Alaquàs;56;
016V;Riba-roja de Túria y Loriguilla;154V;Valencia (SCD El Pla del Real);53;
016V;Riba-roja de Túria y Loriguilla;155V;Manises;200;
016V;Riba-roja de Túria y Loriguilla;156V;Valencia (SCD Nou Moles/Soternes);23;
016V;Riba-roja de Túria y Loriguilla;157V;Aldaia;134;
016V;Riba-roja de Túria y Loriguilla;160V;Burjassot;20;
016V;Riba-roja de Túria y Loriguilla;161V;Valencia (SCD Campanar);58;
016V;Riba-roja de Túria y Loriguilla;162V;Torrent (distrito 03);21;
016V;Riba-roja de Túria y Loriguilla;163V;Mislata;53;
016V;Riba-roja de Túria y Loriguilla;165V;Paterna;303;
017A;Beniarbeig y otros municipios;013A;Benilloba y otros municipios;28;
