CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
61AS;Gijón (SCD El Centro-Cimavilla);20AS;Carreño;25;
61AS;Gijón (SCD El Centro-Cimavilla);28AS;Llanera;27;
61AS;Gijón (SCD El Centro-Cimavilla);45AS;Oviedo (distrito 05);36;
61AS;Gijón (SCD El Centro-Cimavilla);57AS;Siero;36;
61AS;Gijón (SCD El Centro-Cimavilla);59AS;Gijón (SCD Ceares/Ciares);151;
61AS;Gijón (SCD El Centro-Cimavilla);62AS;Gijón (SCD El Coto-Les Mestes-Viesques);69;
61AS;Gijón (SCD El Centro-Cimavilla);63AS;Gijón (SCD El Llano);314;
61AS;Gijón (SCD El Centro-Cimavilla);64AS;Gijón (SCD El Natahoyo-Moreda);112;
61AS;Gijón (SCD El Centro-Cimavilla);65AS;Gijón (SCD El Polígono-Laviada);271;
61AS;Gijón (SCD El Centro-Cimavilla);66AS;Gijón (SCD Jove-Veriña-Tremañes);306;
61AS;Gijón (SCD El Centro-Cimavilla);67AS;Gijón (SCD L´Arena-Parque);206;
61AS;Gijón (SCD El Centro-Cimavilla);68AS;Gijón (SCD La Calzada);78;
61AS;Gijón (SCD El Centro-Cimavilla);69AS;Gijón (SCD Pumarín);32;
61AS;Gijón (SCD El Centro-Cimavilla);71AS;Gijón (SCD Rural);707;
61BA;Badajoz (distrito 07);02BA;Badajoz (distrito 08) y otros municipios;458;
61BA;Badajoz (distrito 07);40BA;Olivenza y Valverde de Leganés;20;
61BA;Badajoz (distrito 07);55BA;Badajoz (distrito 01);213;
61BA;Badajoz (distrito 07);56BA;Badajoz (distrito 02);52;
61BA;Badajoz (distrito 07);57BA;Badajoz (distrito 03);138;
61BA;Badajoz (distrito 07);58BA;Badajoz (distrito 04);257;
61BA;Badajoz (distrito 07);59BA;Badajoz (distrito 05);180;
61BA;Badajoz (distrito 07);60BA;Badajoz (distrito 06);323;
61BA;Badajoz (distrito 07);62BA;Badajoz (distrito 09);407;
61BA;Badajoz (distrito 07);63BA;Badajoz (distrito 10);174;
61BI;Bilbao (SCD Deustu 1);13BI;Zamudio y otros municipios;55;
61BI;Bilbao (SCD Deustu 1);26BI;Basauri;30;
61BI;Bilbao (SCD Deustu 1);51BI;Erandio;209;
61BI;Bilbao (SCD Deustu 1);58BI;Barakaldo (distrito 07);37;
61BI;Bilbao (SCD Deustu 1);59BI;Barakaldo (distrito 08);115;
61BI;Bilbao (SCD Deustu 1);60BI;Barakaldo (distrito 09);78;
61BI;Bilbao (SCD Deustu 1);62BI;Bilbao (SCD Deustu 2);341;
61BI;Bilbao (SCD Deustu 1);63BI;Bilbao (SCD Uribarri 1);36;
61BI;Bilbao (SCD Deustu 1);67BI;Bilbao (SCD Ibaiondo 1);29;
61BI;Bilbao (SCD Deustu 1);68BI;Bilbao (SCD Ibaiondo 2);25;
61BI;Bilbao (SCD Deustu 1);69BI;Bilbao (SCD Abando 1);121;
61BI;Bilbao (SCD Deustu 1);70BI;Bilbao (SCD Abando 2);75;
61BI;Bilbao (SCD Deustu 1);73BI;Bilbao (SCD Basartu-Zorrotza);517;
61CO;Palma del Río;004S;Peñaflor y Puebla de los Infantes, La;246;
61CO;Palma del Río;006S;Lora del Río y Alcolea del Río;108;
61CO;Palma del Río;049S;Écija;30;
61CO;Palma del Río;15CO;Posadas y Hornachuelos;495;
61CO;Palma del Río;56CO;Fuente Palmera y Fuente Carreteros;52;
61CZ;Algeciras (distrito 03);52CZ;Chiclana de la Frontera (distrito 05);32;
61CZ;Algeciras (distrito 03);60CZ;Tarifa;27;
61CZ;Algeciras (distrito 03);62CZ;Algeciras (distrito 02);1026;
61CZ;Algeciras (distrito 03);63CZ;Algeciras (distrito 04);738;
61CZ;Algeciras (distrito 03);64CZ;Algeciras (distrito 01);249;
61CZ;Algeciras (distrito 03);65CZ;Barrios, Los;221;
61CZ;Algeciras (distrito 03);66CZ;San Roque;164;
61CÑ;Noia;05CÑ;Rois y otros municipios;235;
61CÑ;Noia;58CÑ;Muros;54;
61CÑ;Noia;65CÑ;Outes;299;
61CÑ;Noia;71CÑ;Porto do Son;54;
61CÑ;Noia;73CÑ;Ribeira;24;
61CÑ;Noia;80CÑ;Santiago de Compostela (distrito 05);33;
61GI;Sarrià de Ter;01GI;Sant Gregori y otros municipios;91;
61GI;Sarrià de Ter;68GI;Girona (distrito 02);50;
61GI;Sarrià de Ter;69GI;Girona (distrito 03);33;
61GI;Sarrià de Ter;70GI;Girona (distritos 04 y 05);97;
61GI;Sarrià de Ter;72GI;Girona (distrito 06);39;
61GR;Santa Fe;01GR;Fuente Vaqueros y otros municipios;84;
61GR;Santa Fe;35GR;Albolote;37;
61GR;Santa Fe;39GR;Atarfe;84;
61GR;Santa Fe;43GR;Cúllar Vega;35;
61GR;Santa Fe;44GR;Chauchina;65;
61GR;Santa Fe;64GR;Vegas del Genil;67;
61GR;Santa Fe;66GR;Granada (distrito 02);35;
61GR;Santa Fe;67GR;Granada (distrito 03);84;
61GR;Santa Fe;69GR;Granada (distrito 07);81;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);15MA;Rincón de la Victoria y otros municipios;262;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);58MA;Torremolinos;44;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);59MA;Málaga (SCD Centro);159;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);60MA;Málaga (SCD Litoral Este: Malaqueta-Limonar);540;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);62MA;Málaga (SCD Pedrizas: Ciudad Jardín);42;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);64MA;Málaga (SCD Rosaleda:Palma - Palmilla);36;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);65MA;Málaga (SCD Rosaleda: Trinidad);25;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);47;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);68MA;Málaga (SCD Prolongación: Portada Alta - San Rafael);40;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);69MA;Málaga (SCD Teatinos);49;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);70MA;Málaga (SCD Guadalhorce);62;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);71MA;Málaga (SCD Campanillas);46;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);72MA;Málaga (SCD Prolongación: Mármoles - Carranque);36;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);73MA;Málaga (SCD Prolongación: La Unión - Cruz de Humilladero);88;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);74MA;Málaga (SCD Litoral Oeste: Huelín);23;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);75MA;Málaga (SCD Litoral Oeste: La Paz - Parque Mediterráneo);58;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);76MA;Málaga (SCD Litoral Oeste: La Luz - San Andrés);30;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);77MA;Málaga (SCD Litoral Oeste: Puerta Blanca - Fincal El Pato);48;
61MA;Málaga (SCD Litoral Este: El Palo - El Candado);78MA;Málaga (SCD Churriana - Bahía Málaga);27;
61MU;Murcia (SCD Number 5-B);06MU;Alcantarilla;480;
61MU;Murcia (SCD Number 5-B);09MU;Alhama de Murcia;122;
61MU;Murcia (SCD Number 5-B);20MU;Fuente Álamo de Murcia;34;
61MU;Murcia (SCD Number 5-B);22MU;Librilla;44;
61MU;Murcia (SCD Number 5-B);32MU;Torre-Pacheco;27;
61MU;Murcia (SCD Number 5-B);33MU;Torres de Cotillas, Las;32;
61MU;Murcia (SCD Number 5-B);43MU;Cartagena (distrito 05);41;
61MU;Murcia (SCD Number 5-B);51MU;Murcia (SCD Number 1-A);139;
61MU;Murcia (SCD Number 5-B);52MU;Murcia (SCD Number 1-B);86;
61MU;Murcia (SCD Number 5-B);53MU;Murcia (SCD Number 2-A);84;
61MU;Murcia (SCD Number 5-B);54Mu;Murcia (SCD Number 2-B);104;
61MU;Murcia (SCD Number 5-B);55MU;Murcia (SCD Number 3-A);100;
61MU;Murcia (SCD Number 5-B);56MU;Murcia (SCD Number 3-B);67;
61MU;Murcia (SCD Number 5-B);57MU;Murcia (SCD Number 4-A);90;
61MU;Murcia (SCD Number 5-B);58MU;Murcia (SCD Number 4-B);82;
61MU;Murcia (SCD Number 5-B);59MU;Murcia (SCD Number 4-C);173;
61MU;Murcia (SCD Number 5-B);60MU;Murcia (SCD Number 5-A);797;
61MU;Murcia (SCD Number 5-B);63MU;Murcia (SCD Number 6-B);118;
61MU;Murcia (SCD Number 5-B);64MU;Murcia (SCD Number 7-A);797;
61MU;Murcia (SCD Number 5-B);65MU;Murcia (SCD Number 7-B);527;
61MU;Murcia (SCD Number 5-B);66MU;Murcia (SCD Number 8);59;
61MU;Murcia (SCD Number 5-B);67MU;Molina de Segura (sección 051 y otras secciones del distrito 01);57;
61MU;Murcia (SCD Number 5-B);68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);98;
61NA;Pamplona/Iruña (distrito 03);02NA;Esteribar y otros municipios;33;
61NA;Pamplona/Iruña (distrito 03);04NA;Orkoien y Cendea de Olza/Oltza Zendea;183;
61NA;Pamplona/Iruña (distrito 03);05NA;Cizur y Galar;169;
61NA;Pamplona/Iruña (distrito 03);40NA;Ansoáin/Antsoain;22;
61NA;Pamplona/Iruña (distrito 03);41NA;Aranguren;114;
61NA;Pamplona/Iruña (distrito 03);42NA;Burlada/Burlata;56;
61NA;Pamplona/Iruña (distrito 03);45NA;Valle de Egüés;82;
61NA;Pamplona/Iruña (distrito 03);46NA;Noáin (Valle de Elorz)/Noain (Elortzibar);107;
61NA;Pamplona/Iruña (distrito 03);48NA;Huarte/Uharte;41;
61NA;Pamplona/Iruña (distrito 03);52NA;Tafalla;24;
61NA;Pamplona/Iruña (distrito 03);54NA;Villava/Atarrabia;29;
61NA;Pamplona/Iruña (distrito 03);55NA;Barañain;275;
61NA;Pamplona/Iruña (distrito 03);56NA;Berrioplano/Berriobeiti;69;
61NA;Pamplona/Iruña (distrito 03);57NA;Berriozar;46;
61NA;Pamplona/Iruña (distrito 03);58NA;Zizur Mayor/Zizur Nagusia;59;
61NA;Pamplona/Iruña (distrito 03);59NA;Pamplona/Iruña (distrito 01);143;
61NA;Pamplona/Iruña (distrito 03);60NA;Pamplona/Iruña (distrito 02);332;
61NA;Pamplona/Iruña (distrito 03);62NA;Pamplona/Iruña (distrito 04);382;
61NA;Pamplona/Iruña (distrito 03);63NA;Pamplona/Iruña (distrito 05);99;
61NA;Pamplona/Iruña (distrito 03);64NA;Pamplona/Iruña (distrito 06);93;
61NA;Pamplona/Iruña (distrito 03);65NA;Pamplona/Iruña (distrito 07);985;
61NA;Pamplona/Iruña (distrito 03);66NA;Pamplona/Iruña (distrito 08);22;
61PO;Vigo (SCD Distrito 7-zona Lavadores);16PO;Cangas;42;
61PO;Vigo (SCD Distrito 7-zona Lavadores);26PO;Moaña;100;
61PO;Vigo (SCD Distrito 7-zona Lavadores);27PO;Mos;168;
61PO;Vigo (SCD Distrito 7-zona Lavadores);29PO;Porriño, O;118;
61PO;Vigo (SCD Distrito 7-zona Lavadores);34PO;Redondela;91;
61PO;Vigo (SCD Distrito 7-zona Lavadores);41PO;Tui;23;
61PO;Vigo (SCD Distrito 7-zona Lavadores);52PO;Vigo (SCD Vigo centro 1);194;
61PO;Vigo (SCD Distrito 7-zona Lavadores);53PO;Vigo (SCD Vigo centro 2);266;
61PO;Vigo (SCD Distrito 7-zona Lavadores);54PO;Vigo (SCD Vigo centro 3);115;
61PO;Vigo (SCD Distrito 7-zona Lavadores);55PO;Vigo (SCD Vigo centro-zona Balaidos);54;
61PO;Vigo (SCD Distrito 7-zona Lavadores);56PO;Vigo (SCD Distrito 4-zona Coia);90;
61PO;Vigo (SCD Distrito 7-zona Lavadores);57PO;Vigo (SCD Distrito 4-zona Balaidos);19;
61PO;Vigo (SCD Distrito 7-zona Lavadores);58PO;Vigo (SCD Distrito 5-zona Freixeiro-Castrelos);268;
61PO;Vigo (SCD Distrito 7-zona Lavadores);59PO;Vigo (SCD Distrito 6-zona Teis);141;
61PO;Vigo (SCD Distrito 7-zona Lavadores);60PO;Vigo (SCD Distrito 7-zona Calvario);535;
61PO;Vigo (SCD Distrito 7-zona Lavadores);62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);593;
61PO;Vigo (SCD Distrito 7-zona Lavadores);63PO;Vigo (SCD Distrito 9-zona Oia Coruxo);89;
61TA;Reus (distrito 02);13TA;Castellvell del Camp y Almoster;39;
61TA;Reus (distrito 02);14TA;Cambrils y Vinyols i els Arcs;38;
61TA;Reus (distrito 02);15TA;Riudoms y otros municipios;63;
61TA;Reus (distrito 02);32TA;Reus (distritos 09 y 10);90;
61TA;Reus (distrito 02);42TA;Constantí;46;
61TA;Reus (distrito 02);57TA;Vila-seca;73;
61TA;Reus (distrito 02);60TA;Reus (distrito 01);152;
61TA;Reus (distrito 02);62TA;Reus (distrito 03);166;
61TA;Reus (distrito 02);64TA;Reus (distrito 05);34;
61TA;Reus (distrito 02);65TA;Reus (distrito 06);179;
61TA;Reus (distrito 02);66TA;Reus (distrito 07);121;
61TA;Reus (distrito 02);67TA;Reus (distrito 08);601;
61TA;Reus (distrito 02);70TA;Tarragona (distrito 06);76;
61TO;Puebla de Montalbán, La;38TO;Gerindote y otros municipios;139;
61TO;Puebla de Montalbán, La;39TO;Carpio de Tajo, El y otros municipios;22;
61ZA;Zaragoza (SCD Number 5-B);09ZA;Cuarte de Huerva y Cadrete;23;
61ZA;Zaragoza (SCD Number 5-B);25ZA;Zaragoza (SCD Number 12) y otros municipios;71;
61ZA;Zaragoza (SCD Number 5-B);45ZA;Zaragoza (SCD Number 1-A);18;
61ZA;Zaragoza (SCD Number 5-B);46ZA;Zaragoza (SCD Number 1-B);22;
61ZA;Zaragoza (SCD Number 5-B);47ZA;Zaragoza (SCD Number 2-A);20;
61ZA;Zaragoza (SCD Number 5-B);48ZA;Zaragoza (SCD Number 2-B);37;
61ZA;Zaragoza (SCD Number 5-B);50ZA;Zaragoza (SCD Number 2-D);126;
61ZA;Zaragoza (SCD Number 5-B);56ZA;Zaragoza (SCD Number 4-A);35;
61ZA;Zaragoza (SCD Number 5-B);57ZA;Zaragoza (SCD Number 4-B);39;
61ZA;Zaragoza (SCD Number 5-B);59ZA;Zaragoza (SCD Number 4-D);18;
61ZA;Zaragoza (SCD Number 5-B);60ZA;Zaragoza (SCD Number 5-A);161;
61ZA;Zaragoza (SCD Number 5-B);62ZA;Zaragoza (SCD Number 5-C);334;
61ZA;Zaragoza (SCD Number 5-B);63ZA;Zaragoza (SCD Number 5-D);56;
61ZA;Zaragoza (SCD Number 5-B);64ZA;Zaragoza (SCD Number 6-A);27;
61ZA;Zaragoza (SCD Number 5-B);65ZA;Zaragoza (SCD Number 6-B);227;
61ZA;Zaragoza (SCD Number 5-B);69ZA;Zaragoza (SCD Number 9);146;
61ZA;Zaragoza (SCD Number 5-B);72ZA;Zaragoza (SCD Number 10-C);32;
61ZA;Zaragoza (SCD Number 5-B);73ZA;Zaragoza (SCD Number 10-D);26;
61ZA;Zaragoza (SCD Number 5-B);75ZA;Zaragoza (SCD Number 11);133;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);20AS;Carreño;26;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);57AS;Siero;25;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);59AS;Gijón (SCD Ceares/Ciares);115;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);60AS;Gijón (SCD Contrueces);50;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);61AS;Gijón (SCD El Centro-Cimavilla);146;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);63AS;Gijón (SCD El Llano);51;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);64AS;Gijón (SCD El Natahoyo-Moreda);43;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);66AS;Gijón (SCD Jove-Veriña-Tremañes);61;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);67AS;Gijón (SCD L´Arena-Parque);356;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);68AS;Gijón (SCD La Calzada);49;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);69AS;Gijón (SCD Pumarín);25;
62AS;Gijón (SCD El Coto-Les Mestes-Viesques);71AS;Gijón (SCD Rural);773;
62BA;Badajoz (distrito 09);02BA;Badajoz (distrito 08) y otros municipios;161;
62BA;Badajoz (distrito 09);55BA;Badajoz (distrito 01);90;
62BA;Badajoz (distrito 09);57BA;Badajoz (distrito 03);71;
62BA;Badajoz (distrito 09);58BA;Badajoz (distrito 04);260;
62BA;Badajoz (distrito 09);59BA;Badajoz (distrito 05);317;
62BA;Badajoz (distrito 09);61BA;Badajoz (distrito 07);758;
62BA;Badajoz (distrito 09);63BA;Badajoz (distrito 10);510;
62BI;Bilbao (SCD Deustu 2);13BI;Zamudio y otros municipios;30;
62BI;Bilbao (SCD Deustu 2);26BI;Basauri;30;
62BI;Bilbao (SCD Deustu 2);51BI;Erandio;78;
62BI;Bilbao (SCD Deustu 2);60BI;Barakaldo (distrito 09);41;
62BI;Bilbao (SCD Deustu 2);61BI;Bilbao (SCD Deustu 1);318;
62BI;Bilbao (SCD Deustu 2);63BI;Bilbao (SCD Uribarri 1);95;
62BI;Bilbao (SCD Deustu 2);65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);35;
62BI;Bilbao (SCD Deustu 2);67BI;Bilbao (SCD Ibaiondo 1);35;
62BI;Bilbao (SCD Deustu 2);68BI;Bilbao (SCD Ibaiondo 2);51;
62BI;Bilbao (SCD Deustu 2);69BI;Bilbao (SCD Abando 1);238;
62BI;Bilbao (SCD Deustu 2);70BI;Bilbao (SCD Abando 2);314;
62BI;Bilbao (SCD Deustu 2);73BI;Bilbao (SCD Basartu-Zorrotza);721;
62CO;Peñarroya-Pueblonuevo;14CO;Villaviciosa de Córdoba y otros municipios;86;
62CO;Peñarroya-Pueblonuevo;16CO;Fuente Obejuna y otros municipios;258;
62CO;Peñarroya-Pueblonuevo;18CO;Belmez y otros municipios;120;
62CZ;Algeciras (distrito 02);52CZ;Chiclana de la Frontera (distrito 05);32;
62CZ;Algeciras (distrito 02);60CZ;Tarifa;78;
62CZ;Algeciras (distrito 02);61CZ;Algeciras (distrito 03);799;
62CZ;Algeciras (distrito 02);63CZ;Algeciras (distrito 04);428;
62CZ;Algeciras (distrito 02);64CZ;Algeciras (distrito 01);511;
62CZ;Algeciras (distrito 02);65CZ;Barrios, Los;290;
62CZ;Algeciras (distrito 02);66CZ;San Roque;270;
62CZ;Algeciras (distrito 02);72CZ;Línea de la Concepción, La (distrito 01);29;
62CÑ;Oleiros;24CÑ;Ares;45;
62CÑ;Oleiros;25CÑ;Arteixo;94;
62CÑ;Oleiros;26CÑ;Bergondo;77;
62CÑ;Oleiros;27CÑ;Betanzos;30;
62CÑ;Oleiros;31CÑ;Cambre;347;
62CÑ;Oleiros;35CÑ;Coruña, A (distrito 01);206;
62CÑ;Oleiros;36CÑ;Coruña, A (distrito 02);384;
62CÑ;Oleiros;37CÑ;Coruña, A (distrito 03);335;
62CÑ;Oleiros;38CÑ;Coruña, A (distrito 04);71;
62CÑ;Oleiros;39CÑ;Coruña, A (distrito 05);140;
62CÑ;Oleiros;40CÑ;Coruña, A (distrito 06);60;
62CÑ;Oleiros;41CÑ;Coruña, A (distrito 07);703;
62CÑ;Oleiros;42CÑ;Coruña, A (distrito 08);378;
62CÑ;Oleiros;43CÑ;Coruña, A (distrito 09);107;
62CÑ;Oleiros;44CÑ;Coruña, A (distrito 10);137;
62CÑ;Oleiros;45CÑ;Culleredo;627;
62CÑ;Oleiros;51CÑ;Ferrol (distrito 08);96;
62CÑ;Oleiros;56CÑ;Miño;23;
62CÑ;Oleiros;74CÑ;Sada;140;
62GI;Sils;03GI;Vilobí d'Onyar y Riudellots de la Selva;25;
62GI;Sils;13GI;Santa Coloma de Farners y Brunyola;27;
62GI;Sils;14GI;Hostalric y otros municipios;48;
62GI;Sils;40GI;Caldes de Malavella;19;
62GI;Sils;51GI;Maçanet de la Selva;113;
62GI;Sils;65GI;Vidreres;67;
62GR;Zubia, La;38GR;Armilla;101;
62GR;Zubia, La;41GR;Cájar;157;
62GR;Zubia, La;46GR;Gójar;56;
62GR;Zubia, La;50GR;Huétor Vega;43;
62GR;Zubia, La;53GR;Monachil;99;
62GR;Zubia, La;54GR;Ogíjares;421;
62GR;Zubia, La;65GR;Granada (distrito 01);34;
62GR;Zubia, La;66GR;Granada (distrito 02);258;
62GR;Zubia, La;67GR;Granada (distrito 03);99;
62GR;Zubia, La;68GR;Granada (distrito 06);80;
62GR;Zubia, La;69GR;Granada (distrito 07);68;
62GR;Zubia, La;70GR;Granada (distrito 09);107;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);15MA;Rincón de la Victoria y otros municipios;68;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);19MA;Antequera y Valle de Abdalajís;33;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);59MA;Málaga (SCD Centro);130;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);60MA;Málaga (SCD Litoral Este: Malaqueta-Limonar);155;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);61MA;Málaga (SCD Litoral Este: El Palo - El Candado);97;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);63MA;Málaga (SCD Pedrizas: Segalerva - Olletas);349;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);64MA;Málaga (SCD Rosaleda:Palma - Palmilla);1401;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);65MA;Málaga (SCD Rosaleda: Trinidad);151;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);66MA;Málaga (SCD Rosaleda: Suárez - Carlos Haya);104;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);67MA;Málaga (SCD Puerto de la Torre);345;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);68MA;Málaga (SCD Prolongación: Portada Alta - San Rafael);127;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);69MA;Málaga (SCD Teatinos);112;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);70MA;Málaga (SCD Guadalhorce);137;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);71MA;Málaga (SCD Campanillas);116;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);72MA;Málaga (SCD Prolongación: Mármoles - Carranque);69;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);73MA;Málaga (SCD Prolongación: La Unión - Cruz de Humilladero);101;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);74MA;Málaga (SCD Litoral Oeste: Huelín);127;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);75MA;Málaga (SCD Litoral Oeste: La Paz - Parque Mediterráneo);39;
62MA;Málaga (SCD Pedrizas: Ciudad Jardín);78MA;Málaga (SCD Churriana - Bahía Málaga);47;
62MU;Murcia (SCD Number 6-A);06MU;Alcantarilla;31;
62MU;Murcia (SCD Number 6-A);092A;Orihuela (distrito 06);60;
62MU;Murcia (SCD Number 6-A);11MU;Beniel;101;
62MU;Murcia (SCD Number 6-A);37MU;Santomera;69;
62MU;Murcia (SCD Number 6-A);54Mu;Murcia (SCD Number 2-B);62;
62MU;Murcia (SCD Number 6-A);57MU;Murcia (SCD Number 4-A);207;
62MU;Murcia (SCD Number 6-A);58MU;Murcia (SCD Number 4-B);623;
62MU;Murcia (SCD Number 6-A);59MU;Murcia (SCD Number 4-C);137;
62MU;Murcia (SCD Number 6-A);60MU;Murcia (SCD Number 5-A);29;
62MU;Murcia (SCD Number 6-A);63MU;Murcia (SCD Number 6-B);552;
62MU;Murcia (SCD Number 6-A);64MU;Murcia (SCD Number 7-A);32;
62NA;Pamplona/Iruña (distrito 04);04NA;Orkoien y Cendea de Olza/Oltza Zendea;31;
62NA;Pamplona/Iruña (distrito 04);05NA;Cizur y Galar;292;
62NA;Pamplona/Iruña (distrito 04);41NA;Aranguren;159;
62NA;Pamplona/Iruña (distrito 04);45NA;Valle de Egüés;26;
62NA;Pamplona/Iruña (distrito 04);46NA;Noáin (Valle de Elorz)/Noain (Elortzibar);110;
62NA;Pamplona/Iruña (distrito 04);55NA;Barañain;173;
62NA;Pamplona/Iruña (distrito 04);58NA;Zizur Mayor/Zizur Nagusia;42;
62NA;Pamplona/Iruña (distrito 04);59NA;Pamplona/Iruña (distrito 01);33;
62NA;Pamplona/Iruña (distrito 04);60NA;Pamplona/Iruña (distrito 02);389;
62NA;Pamplona/Iruña (distrito 04);61NA;Pamplona/Iruña (distrito 03);716;
62NA;Pamplona/Iruña (distrito 04);63NA;Pamplona/Iruña (distrito 05);444;
62NA;Pamplona/Iruña (distrito 04);65NA;Pamplona/Iruña (distrito 07);66;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);16PO;Cangas;67;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);19PO;Gondomar;55;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);26PO;Moaña;65;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);27PO;Mos;90;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);29PO;Porriño, O;86;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);34PO;Redondela;39;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);52PO;Vigo (SCD Vigo centro 1);132;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);53PO;Vigo (SCD Vigo centro 2);111;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);54PO;Vigo (SCD Vigo centro 3);219;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);55PO;Vigo (SCD Vigo centro-zona Balaidos);57;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);56PO;Vigo (SCD Distrito 4-zona Coia);235;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);57PO;Vigo (SCD Distrito 4-zona Balaidos);199;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);58PO;Vigo (SCD Distrito 5-zona Freixeiro-Castrelos);388;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);59PO;Vigo (SCD Distrito 6-zona Teis);99;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);60PO;Vigo (SCD Distrito 7-zona Calvario);152;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);61PO;Vigo (SCD Distrito 7-zona Lavadores);457;
62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);63PO;Vigo (SCD Distrito 9-zona Oia Coruxo);385;
62TA;Reus (distrito 03);03TA;Pobla de Mafumet, La y otros municipios;17;
62TA;Reus (distrito 03);13TA;Castellvell del Camp y Almoster;92;
62TA;Reus (distrito 03);14TA;Cambrils y Vinyols i els Arcs;17;
62TA;Reus (distrito 03);15TA;Riudoms y otros municipios;17;
62TA;Reus (distrito 03);32TA;Reus (distritos 09 y 10);50;
62TA;Reus (distrito 03);42TA;Constantí;17;
62TA;Reus (distrito 03);50TA;Selva del Camp, La;17;
62TA;Reus (distrito 03);57TA;Vila-seca;45;
62TA;Reus (distrito 03);58TA;Salou;17;
62TA;Reus (distrito 03);60TA;Reus (distrito 01);57;
62TA;Reus (distrito 03);61TA;Reus (distrito 02);283;
62TA;Reus (distrito 03);63TA;Reus (distrito 04);69;
62TA;Reus (distrito 03);64TA;Reus (distrito 05);43;
